"day","aliveThatDay","diedThatDay","totalDeaths",
"9776","37","0","15537",
"9777","36","2","15539",
"9778","36","2","15541",
"9779","38","0","15541",
"9780","37","3","15544",
"9781","37","1","15545",
"9782","36","2","15547",
"9783","36","1","15548",
"9784","39","0","15548",
"9785","41","0","15548",
"9786","42","0","15548",
"9787","43","1","15549",
"9788","44","2","15551",
"9789","45","0","15551",
"9790","46","1","15552",
"9791","46","1","15553",
"9792","47","1","15554",
"9793","48","0","15554",
"9794","50","1","15555",
"9795","49","1","15556",
"9796","47","2","15558",
"9797","49","0","15558",
"9798","50","2","15560",
"9799","51","0","15560",
"9800","52","2","15562",
"9801","54","0","15562",
"9802","56","0","15562",
"9803","57","1","15563",
"9804","55","2","15565",
"9805","56","3","15568",
"9806","56","1","15569",
"9807","57","1","15570",
"9808","57","1","15571",
"9809","57","2","15573",
"9810","60","0","15573",
"9811","60","3","15576",
"9812","58","2","15578",
"9813","58","2","15580",
"9814","56","3","15583",
"9815","56","1","15584",
"9816","55","2","15586",
"9817","55","1","15587",
"9818","58","1","15588",
"9819","59","0","15588",
"9820","57","3","15591",
"9821","56","3","15594",
"9822","54","2","15596",
"9823","56","3","15599",
"9824","59","0","15599",
"9825","59","3","15602",
"9826","58","1","15603",
"9827","58","1","15604",
"9828","57","1","15605",
"9829","55","2","15607",
"9830","55","1","15608",
"9831","54","3","15611",
"9832","53","3","15614",
"9833","53","1","15615",
"9834","53","2","15617",
"9835","54","1","15618",
"9836","55","1","15619",
"9837","55","1","15620",
"9838","54","1","15621",
"9839","53","1","15622",
"9840","53","1","15623",
"9841","55","0","15623",
"9842","54","1","15624",
"9843","56","1","15625",
"9844","55","2","15627",
"9845","54","3","15630",
"9846","53","3","15633",
"9847","51","3","15636",
"9848","51","1","15637",
"9849","51","1","15638",
"9850","51","1","15639",
"9851","53","0","15639",
"9852","53","2","15641",
"9853","53","0","15641",
"9854","51","3","15644",
"9855","52","1","15645",
"9856","50","3","15648",
"9857","50","1","15649",
"9858","52","1","15650",
"9859","53","3","15653",
"9860","54","1","15654",
"9861","54","1","15655",
"9862","56","1","15656",
"9863","57","1","15657",
"9864","55","2","15659",
"9865","56","0","15659",
"9866","56","0","15659",
"9867","56","2","15661",
"9868","58","1","15662",
"9869","56","3","15665",
"9870","55","2","15667",
"9871","57","0","15667",
"9872","61","1","15668",
"9873","63","1","15669",
"9874","65","1","15670",
"9875","66","0","15670",
"9876","64","2","15672",
"9877","65","2","15674",
"9878","63","3","15677",
"9879","62","3","15680",
"9880","63","0","15680",
"9881","59","4","15684",
"9882","58","2","15686",
"9883","59","2","15688",
"9884","59","2","15690",
"9885","59","2","15692",
"9886","59","1","15693",
"9887","61","0","15693",
"9888","57","4","15697",
"9889","59","1","15698",
"9890","56","3","15701",
"9891","58","0","15701",
"9892","59","1","15702",
"9893","57","4","15706",
"9894","56","2","15708",
"9895","55","3","15711",
"9896","53","3","15714",
"9897","51","3","15717",
"9898","54","1","15718",
"9899","51","3","15721",
"9900","52","2","15723",
"9901","52","1","15724",
"9902","53","0","15724",
"9903","54","2","15726",
"9904","53","2","15728",
"9905","53","1","15729",
"9906","53","1","15730",
"9907","51","3","15733",
"9908","49","2","15735",
"9909","49","2","15737",
"9910","51","0","15737",
"9911","53","0","15737",
"9912","53","2","15739",
"9913","49","4","15743",
"9914","47","3","15746",
"9915","50","0","15746",
"9916","56","0","15746",
"9917","58","1","15747",
"9918","56","2","15749",
"9919","52","4","15753",
"9920","53","0","15753",
"9921","56","3","15756",
"9922","55","1","15757",
"9923","57","0","15757",
"9924","57","0","15757",
"9925","56","2","15759",
"9926","54","2","15761",
"9927","55","2","15763",
"9928","55","2","15765",
"9929","56","1","15766",
"9930","58","1","15767",
"9931","58","1","15768",
"9932","56","3","15771",
"9933","55","1","15772",
"9934","56","2","15774",
"9935","57","2","15776",
"9936","57","1","15777",
"9937","54","3","15780",
"9938","55","3","15783",
"9939","59","0","15783",
"9940","58","1","15784",
"9941","58","1","15785",
"9942","56","4","15789",
"9943","56","2","15791",
"9944","55","2","15793",
"9945","53","2","15795",
"9946","53","2","15797",
"9947","53","1","15798",
"9948","53","0","15798",
"9949","50","4","15802",
"9950","51","0","15802",
"9951","51","1","15803",
"9952","51","2","15805",
"9953","50","2","15807",
"9954","50","1","15808",
"9955","49","1","15809",
"9956","49","2","15811",
"9957","51","1","15812",
"9958","50","2","15814",
"9959","54","1","15815",
"9960","56","1","15816",
"9961","55","1","15817",
"9962","53","4","15821",
"9963","54","1","15822",
"9964","56","1","15823",
"9965","57","1","15824",
"9966","58","1","15825",
"9967","58","1","15826",
"9968","55","4","15830",
"9969","58","0","15830",
"9970","56","3","15833",
"9971","56","1","15834",
"9972","56","0","15834",
"9973","56","3","15837",
"9974","59","0","15837",
"9975","60","1","15838",
"9976","62","0","15838",
"9977","64","0","15838",
"9978","65","1","15839",
"9979","65","0","15839",
"9980","62","3","15842",
"9981","62","4","15846",
"9982","65","0","15846",
"9983","65","1","15847",
"9984","65","2","15849",
"9985","63","3","15852",
"9986","62","3","15855",
"9987","61","2","15857",
"9988","58","3","15860",
"9989","57","1","15861",
"9990","54","3","15864",
"9991","54","2","15866",
"9992","51","4","15870",
"9993","51","1","15871",
"9994","49","3","15874",
"9995","50","1","15875",
"9996","48","2","15877",
"9997","50","0","15877",
"9998","49","3","15880",
"9999","48","3","15883",
"10000","48","2","15885",
"10001","48","1","15886",
"10002","47","2","15888",
"10003","44","4","15892",
"10004","45","0","15892",
"10005","44","2","15894",
"10006","41","3","15897",
"10007","40","2","15899",
"10008","41","0","15899",
"10009","42","0","15899",
"10010","42","2","15901",
"10011","43","0","15901",
"10012","43","1","15902",
"10013","43","2","15904",
"10014","45","1","15905",
"10015","45","1","15906",
"10016","49","0","15906",
"10017","49","0","15906",
"10018","49","2","15908",
"10019","50","2","15910",
"10020","51","0","15910",
"10021","50","1","15911",
"10022","54","1","15912",
"10023","55","0","15912",
"10024","53","3","15915",
"10025","55","0","15915",
"10026","57","0","15915",
"10027","55","3","15918",
"10028","55","2","15920",
"10029","55","1","15921",
"10030","55","2","15923",
"10031","54","2","15925",
"10032","56","1","15926",
"10033","57","1","15927",
"10034","56","1","15928",
"10035","57","2","15930",
"10036","60","0","15930",
"10037","59","3","15933",
"10038","61","0","15933",
"10039","62","0","15933",
"10040","62","2","15935",
"10041","64","0","15935",
"10042","64","1","15936",
"10043","62","3","15939",
"10044","60","3","15942",
"10045","58","2","15944",
"10046","60","1","15945",
"10047","59","3","15948",
"10048","58","3","15951",
"10049","58","2","15953",
"10050","57","1","15954",
"10051","59","0","15954",
"10052","60","2","15956",
"10053","60","2","15958",
"10054","62","0","15958",
"10055","61","3","15961",
"10056","63","2","15963",
"10057","64","2","15965",
"10058","63","3","15968",
"10059","63","1","15969",
"10060","65","2","15971",
"10061","67","1","15972",
"10062","67","2","15974",
"10063","65","2","15976",
"10064","65","1","15977",
"10065","65","2","15979",
"10066","67","1","15980",
"10067","67","3","15983",
"10068","67","1","15984",
"10069","66","2","15986",
"10070","67","1","15987",
"10071","68","0","15987",
"10072","69","1","15988",
"10073","72","1","15989",
"10074","71","2","15991",
"10075","70","2","15993",
"10076","70","1","15994",
"10077","71","1","15995",
"10078","70","4","15999",
"10079","68","3","16002",
"10080","67","3","16005",
"10081","63","5","16010",
"10082","66","0","16010",
"10083","66","2","16012",
"10084","66","1","16013",
"10085","64","2","16015",
"10086","63","5","16020",
"10087","59","5","16025",
"10088","55","5","16030",
"10089","55","2","16032",
"10090","55","1","16033",
"10091","55","1","16034",
"10092","56","0","16034",
"10093","54","4","16038",
"10094","51","3","16041",
"10095","52","2","16043",
"10096","50","3","16046",
"10097","48","4","16050",
"10098","51","0","16050",
"10099","52","1","16051",
"10100","54","0","16051",
"10101","55","0","16051",
"10102","55","4","16055",
"10103","55","3","16058",
"10104","54","2","16060",
"10105","55","1","16061",
"10106","57","0","16061",
"10107","57","1","16062",
"10108","56","3","16065",
"10109","57","0","16065",
"10110","55","2","16067",
"10111","55","1","16068",
"10112","57","0","16068",
"10113","58","1","16069",
"10114","59","2","16071",
"10115","59","0","16071",
"10116","59","2","16073",
"10117","60","2","16075",
"10118","61","0","16075",
"10119","59","2","16077",
"10120","60","2","16079",
"10121","59","2","16081",
"10122","60","0","16081",
"10123","59","4","16085",
"10124","57","2","16087",
"10125","59","1","16088",
"10126","60","2","16090",
"10127","60","2","16092",
"10128","61","0","16092",
"10129","62","3","16095",
"10130","63","2","16097",
"10131","62","1","16098",
"10132","59","3","16101",
"10133","58","1","16102",
"10134","56","3","16105",
"10135","54","3","16108",
"10136","56","1","16109",
"10137","56","2","16111",
"10138","57","1","16112",
"10139","61","0","16112",
"10140","62","1","16113",
"10141","59","3","16116",
"10142","58","1","16117",
"10143","57","2","16119",
"10144","54","4","16123",
"10145","53","1","16124",
"10146","48","6","16130",
"10147","47","3","16133",
"10148","49","2","16135",
"10149","49","2","16137",
"10150","49","1","16138",
"10151","47","2","16140",
"10152","47","0","16140",
"10153","46","1","16141",
"10154","45","3","16144",
"10155","46","1","16145",
"10156","47","2","16147",
"10157","46","1","16148",
"10158","47","3","16151",
"10159","46","2","16153",
"10160","45","2","16155",
"10161","43","2","16157",
"10162","43","2","16159",
"10163","43","0","16159",
"10164","44","0","16159",
"10165","44","1","16160",
"10166","42","2","16162",
"10167","42","1","16163",
"10168","42","1","16164",
"10169","41","1","16165",
"10170","42","1","16166",
"10171","42","1","16167",
"10172","44","0","16167",
"10173","45","1","16168",
"10174","47","0","16168",
"10175","44","5","16173",
"10176","45","1","16174",
"10177","45","1","16175",
"10178","45","2","16177",
"10179","46","0","16177",
"10180","46","0","16177",
"10181","43","3","16180",
"10182","43","1","16181",
"10183","44","0","16181",
"10184","45","1","16182",
"10185","45","1","16183",
"10186","45","3","16186",
"10187","44","2","16188",
"10188","45","0","16188",
"10189","42","3","16191",
"10190","42","2","16193",
"10191","39","3","16196",
"10192","39","1","16197",
"10193","40","0","16197",
"10194","41","0","16197",
"10195","42","0","16197",
"10196","45","1","16198",
"10197","43","3","16201",
"10198","47","0","16201",
"10199","47","1","16202",
"10200","48","1","16203",
"10201","49","1","16204",
"10202","51","0","16204",
"10203","53","0","16204",
"10204","51","2","16206",
"10205","54","1","16207",
"10206","57","0","16207",
"10207","57","3","16210",
"10208","56","2","16212",
"10209","54","3","16215",
"10210","57","2","16217",
"10211","53","5","16222",
"10212","53","1","16223",
"10213","55","0","16223",
"10214","57","1","16224",
"10215","58","1","16225",
"10216","57","3","16228",
"10217","57","2","16230",
"10218","58","2","16232",
"10219","60","0","16232",
"10220","62","0","16232",
"10221","60","3","16235",
"10222","63","1","16236",
"10223","61","2","16238",
"10224","59","2","16240",
"10225","60","0","16240",
"10226","59","4","16244",
"10227","59","2","16246",
"10228","60","1","16247",
"10229","57","4","16251",
"10230","57","1","16252",
"10231","55","4","16256",
"10232","56","1","16257",
"10233","54","4","16261",
"10234","58","0","16261",
"10235","59","1","16262",
"10236","62","0","16262",
"10237","62","1","16263",
"10238","63","1","16264",
"10239","66","1","16265",
"10240","65","3","16268",
"10241","66","1","16269",
"10242","64","3","16272",
"10243","67","0","16272",
"10244","69","1","16273",
"10245","65","5","16278",
"10246","66","1","16279",
"10247","66","2","16281",
"10248","66","1","16282",
"10249","68","1","16283",
"10250","63","5","16288",
"10251","64","0","16288",
"10252","67","0","16288",
"10253","64","4","16292",
"10254","63","2","16294",
"10255","62","3","16297",
"10256","63","2","16299",
"10257","64","0","16299",
"10258","65","0","16299",
"10259","62","5","16304",
"10260","60","3","16307",
"10261","59","2","16309",
"10262","58","3","16312",
"10263","58","0","16312",
"10264","58","1","16313",
"10265","55","4","16317",
"10266","55","1","16318",
"10267","58","1","16319",
"10268","57","2","16321",
"10269","56","2","16323",
"10270","54","4","16327",
"10271","56","2","16329",
"10272","55","2","16331",
"10273","55","2","16333",
"10274","55","1","16334",
"10275","56","1","16335",
"10276","56","1","16336",
"10277","58","0","16336",
"10278","57","3","16339",
"10279","58","1","16340",
"10280","58","1","16341",
"10281","57","2","16343",
"10282","55","3","16346",
"10283","55","2","16348",
"10284","54","2","16350",
"10285","55","2","16352",
"10286","55","1","16353",
"10287","53","2","16355",
"10288","53","3","16358",
"10289","54","1","16359",
"10290","51","3","16362",
"10291","53","0","16362",
"10292","51","2","16364",
"10293","54","0","16364",
"10294","55","0","16364",
"10295","57","0","16364",
"10296","59","0","16364",
"10297","62","0","16364",
"10298","62","3","16367",
"10299","63","2","16369",
"10300","64","1","16370",
"10301","66","1","16371",
"10302","65","3","16374",
"10303","64","3","16377",
"10304","63","3","16380",
"10305","63","2","16382",
"10306","60","3","16385",
"10307","59","2","16387",
"10308","58","1","16388",
"10309","60","0","16388",
"10310","58","5","16393",
"10311","58","2","16395",
"10312","57","2","16397",
"10313","55","3","16400",
"10314","53","3","16403",
"10315","55","1","16404",
"10316","52","3","16407",
"10317","49","3","16410",
"10318","47","3","16413",
"10319","46","2","16415",
"10320","47","1","16416",
"10321","47","2","16418",
"10322","46","4","16422",
"10323","47","1","16423",
"10324","46","3","16426",
"10325","46","1","16427",
"10326","47","0","16427",
"10327","46","2","16429",
"10328","46","0","16429",
"10329","46","0","16429",
"10330","47","0","16429",
"10331","44","3","16432",
"10332","44","0","16432",
"10333","43","2","16434",
"10334","45","1","16435",
"10335","47","0","16435",
"10336","47","2","16437",
"10337","49","1","16438",
"10338","51","0","16438",
"10339","49","4","16442",
"10340","49","2","16444",
"10341","47","2","16446",
"10342","48","0","16446",
"10343","49","0","16446",
"10344","47","4","16450",
"10345","47","2","16452",
"10346","49","0","16452",
"10347","49","2","16454",
"10348","50","1","16455",
"10349","50","0","16455",
"10350","49","2","16457",
"10351","52","0","16457",
"10352","52","0","16457",
"10353","49","4","16461",
"10354","51","0","16461",
"10355","49","2","16463",
"10356","48","3","16466",
"10357","46","3","16469",
"10358","47","1","16470",
"10359","47","2","16472",
"10360","47","0","16472",
"10361","46","1","16473",
"10362","47","1","16474",
"10363","48","0","16474",
"10364","48","1","16475",
"10365","48","2","16477",
"10366","45","3","16480",
"10367","46","0","16480",
"10368","45","1","16481",
"10369","47","1","16482",
"10370","45","2","16484",
"10371","44","2","16486",
"10372","43","2","16488",
"10373","43","1","16489",
"10374","44","0","16489",
"10375","44","1","16490",
"10376","44","2","16492",
"10377","45","1","16493",
"10378","41","4","16497",
"10379","41","0","16497",
"10380","37","4","16501",
"10381","39","0","16501",
"10382","40","0","16501",
"10383","39","1","16502",
"10384","40","0","16502",
"10385","41","0","16502",
"10386","41","0","16502",
"10387","42","1","16503",
"10388","43","2","16505",
"10389","45","0","16505",
"10390","41","4","16509",
"10391","41","1","16510",
"10392","40","2","16512",
"10393","40","1","16513",
"10394","40","1","16514",
"10395","38","2","16516",
"10396","40","0","16516",
